lang1,lang2
লৈমিন্নবগা,ꯂꯩꯃꯤꯟꯅꯕꯒꯥ
লৈমিন্নবগী,ꯂꯩꯃꯤꯟꯅꯕꯒꯤ
লৈমিন্নবদগী,ꯂꯩꯃꯤꯟꯅꯕꯗꯒꯤ
লৈমিন্নবনা,ꯂꯩꯃꯤꯟꯅꯕꯅꯥ
লৈমিন্নবা,ꯂꯩꯃꯤꯟꯅꯕꯥ
লৈমিন্নরকপগী,ꯂꯩꯃꯤꯟꯅꯔꯀꯄꯒꯤ
লৈমিন্নরক্পদগী,ꯂꯩꯃꯤꯟꯅꯔꯀꯄꯗꯒꯤ
লৈমিন্নরক্পদু,ꯂꯩꯃꯤꯟꯅꯔꯀꯄꯗꯨ
লৈমিন্নরক্পদুদা,ꯂꯩꯃꯤꯟꯅꯔꯀꯄꯗꯨꯗꯥ
লৈমিন্নরক্পবু,ꯂꯩꯃꯤꯟꯅꯔꯀꯄꯕꯨ
লৈমিন্নরক্লবদা,ꯂꯩꯃꯤꯟꯅꯔꯀ꯭ꯂꯕꯗꯥ
লৈমিন্নরক্লিবা,ꯂꯩꯃꯤꯟꯅꯔꯀ꯭ꯂꯤꯕꯥ
লৈমিন্নরগা,ꯂꯩꯃꯤꯟꯅꯔꯒꯥ
লৈমিন্নরবতদা,ꯂꯩꯃꯤꯟꯅꯔꯕꯇꯗꯥ
লৈমিন্নরবা,ꯂꯩꯃꯤꯟꯅꯔꯕꯥ
লৈমিন্নরবোইরে,ꯂꯩꯃꯤꯟꯅꯔꯕꯣꯢꯔꯦ
লৈমিন্নরম্বোইরে,ꯂꯩꯃꯤꯟꯅꯔꯃ꯭ꯕꯣꯢꯔꯦ
লৈমিন্নরম্মী,ꯂꯩꯃꯤꯟꯅꯔꯃꯃꯤ
লৈমিন্নরসি,ꯂꯩꯃꯤꯟꯅꯔꯁꯤ
লৈমিন্নরসিহায়রি,ꯂꯩꯃꯤꯟꯅꯔꯁꯤꯍꯥꯢꯔꯤ
লৈমিন্নরিবা,ꯂꯩꯃꯤꯟꯅꯔꯤꯕꯥ
লৈমিন্নসি,ꯂꯩꯃꯤꯟꯅꯁꯤ
লৈমিন্নহনবা,ꯂꯩꯃꯤꯟꯅꯍꯅꯕꯥ
লৈমিন্নহন্খিবোইরে,ꯂꯩꯃꯤꯟꯅꯍꯅ꯭ꯈꯤꯕꯣꯢꯔꯦ
লৈমিন্নহল্লে,ꯂꯩꯃꯤꯟꯅꯍꯂꯂꯦ
লৈমিন্নহৌগদগে,ꯂꯩꯃꯤꯟꯅꯍꯧꯒꯗꯒꯦ
লৈমিন্নহৌনবা,ꯂꯩꯃꯤꯟꯅꯍꯧꯟꯕꯥ
লৈমিন্না,ꯂꯩꯃꯤꯟꯅꯥ
লৈমিন্নৌ,ꯂꯩꯃꯤꯟꯅꯧ
লৈমীন্নবগী,ꯂꯩꯃꯤꯟꯅꯕꯒꯤ
লৈমীন্নবা,ꯂꯩꯃꯤꯟꯅꯕꯥ
লৈমীন্নরক্লি,ꯂꯩꯃꯤꯟꯅꯔꯀ꯭ꯂꯤ
লৈমীন্নরিবা,ꯂꯩꯃꯤꯟꯅꯔꯤꯕꯥ
লৈম্বা,ꯂꯩꯝ꯭ꯕꯥ
লৈম্শীজকা,ꯂꯩꯝ꯭ꯁꯤꯖꯀꯥ
লৈরক,ꯂꯩꯔꯛ
লৈরকখিবনি,ꯂꯩꯔꯛꯈꯤꯕꯅꯤ
লৈরকখিবা,ꯂꯩꯔꯛꯈꯤꯕꯥ
লৈরকখিবী,ꯂꯩꯔꯛꯈꯤꯕꯤ
লৈরকপগা,ꯂꯩꯔꯛꯞꯒꯥ
লৈরকপগী,ꯂꯩꯔꯛꯞꯒꯤ
লৈরকপদগী,ꯂꯩꯔꯛꯞꯗꯒꯤ
লৈরকপদা,ꯂꯩꯔꯛꯞꯗꯥ
লৈরকপনা,ꯂꯩꯔꯛꯞꯅꯥ
লৈরকপনি,ꯂꯩꯔꯛꯞꯅꯤ
লৈরকপনিঅদবুু,ꯂꯩꯔꯛꯞꯅꯤꯑꯗꯕꯨꯨ
লৈরকপসু,ꯂꯩꯔꯛꯞꯁꯨ
লৈরকপা,ꯂꯩꯔꯛꯄꯥ
লৈরকলবা,ꯂꯩꯔꯛꯜꯕꯥ
লৈরকশিংদা,ꯂꯩꯔꯛꯁꯤꯡꯗꯥ
লৈরক্কদবশিং,ꯂꯩꯔꯛꯀꯗꯕꯁꯤꯡ
লৈরক্কদবা,ꯂꯩꯔꯛꯀꯗꯕꯥ
লৈরক্তগী,ꯂꯩꯔꯛꯇꯒꯤ
লৈরক্তদুনা,ꯂꯩꯔꯛꯇꯗꯨꯅꯥ
লৈরক্তবদগী,ꯂꯩꯔꯛꯇꯕꯗꯒꯤ
লৈরক্তবা,ꯂꯩꯔꯛꯇꯕꯥ
লৈরক্তা,ꯂꯩꯔꯛꯇꯥ
লৈরক্পদা,ꯂꯩꯔꯛꯄꯗꯥ
লৈরক্পনা,ꯂꯩꯔꯛꯄꯅꯥ
লৈরক্পনি,ꯂꯩꯔꯛꯄꯅꯤ
লৈরক্পসি,ꯂꯩꯔꯛꯄꯁꯤ
লৈরক্পসিনা,ꯂꯩꯔꯛꯄꯁꯤꯅꯥ
লৈরক্পোইরে,ꯂꯩꯔꯛꯄꯣꯢꯔꯦ
লৈরক্লনি,ꯂꯩꯔꯛ꯭ꯜꯅꯤ
লৈরক্লবনি,ꯂꯩꯔꯛ꯭ꯜꯕꯅꯤ
লৈরক্লবশিং,ꯂꯩꯔꯛ꯭ꯜꯕꯁꯤꯡ
লৈরক্লবশিংদা,ꯂꯩꯔꯛ꯭ꯜꯕꯁꯤꯡꯗꯥ
লৈরক্লবা,ꯂꯩꯔꯛ꯭ꯜꯕꯥ
লৈরক্লি,ꯂꯩꯔꯛ꯭ꯜꯤ
লৈরক্লিবা,ꯂꯩꯔꯛ꯭ꯜꯤꯕꯥ
লৈরক্লে,ꯂꯩꯔꯛ꯭ꯜꯦ
লৈরগদবনি,ꯂꯩꯔꯒꯗꯕꯅꯤ
লৈরগদি,ꯂꯩꯔꯒꯗꯤ
লৈরগনি,ꯂꯩꯔꯒꯅꯤ
লৈরগনিঅমসুং,ꯂꯩꯔꯒꯅꯤꯑꯝꯁꯨꯡ
লৈরগনিহায়নসু,ꯂꯩꯔꯒꯅꯤꯍꯥꯢꯟꯁꯨ
লৈরগা,ꯂꯩꯔꯒꯥ
লৈরগে,ꯂꯩꯔꯒꯦ
লৈরদনা,ꯂꯩꯔꯗꯅꯥ
লৈরদবা,ꯂꯩꯔꯗꯕꯥ
লৈরদুনা,ꯂꯩꯔꯗꯨꯅꯥ
লৈরপোত্নি,ꯂꯩꯔꯄꯣꯠ꯭ꯟꯤ
লৈরবদি,ꯂꯩꯔꯕꯗꯤ
লৈরবনি,ꯂꯩꯔꯕꯅꯤ
লৈরবনিনা,ꯂꯩꯔꯕꯅꯤꯅꯥ
লৈরবসু,ꯂꯩꯔꯕꯁꯨ
লৈরবা,ꯂꯩꯔꯕꯥ
লৈরবী,ꯂꯩꯔꯕꯤ
লৈরবোইরে,ꯂꯩꯔꯕꯣꯢꯔꯦ
লৈরমখি,ꯂꯩꯔꯝꯈꯤ
লৈরমদবগী,ꯂꯩꯔꯝꯗꯕꯒꯤ
লৈরমদবদু,ꯂꯩꯔꯝꯗꯕꯗꯨ
লৈরমদবা,ꯂꯩꯔꯝꯗꯕꯥ
লৈরমদে,ꯂꯩꯔꯝꯗꯦ
লৈরম্গদৌবা,ꯂꯩꯔꯝ꯭ꯒꯗꯧꯕꯥ
লৈরম্গনি,ꯂꯩꯔꯝ꯭ꯒꯅꯤ
লৈরম্গে,ꯂꯩꯔꯝ꯭ꯒꯦ
লৈরম্দবসিদি,ꯂꯩꯔꯝ꯭ꯗꯕꯁꯤꯗꯤ
লৈরম্দবা,ꯂꯩꯔꯝ꯭ꯗꯕꯥ
লৈরম্দুনা,ꯂꯩꯔꯝ꯭ꯗꯨꯅꯥ
লৈরম্দে,ꯂꯩꯔꯝ꯭ꯗꯦ
লৈরম্দ্রদুনা,ꯂꯩꯔꯝ꯭ꯗ꯭ꯔꯗꯨꯅꯥ
লৈরম্দ্রে,ꯂꯩꯔꯝ꯭ꯗ꯭ꯔꯦ
লৈরম্বগী,ꯂꯩꯔꯝ꯭ꯕꯒꯤ
লৈরম্বতমক,ꯂꯩꯔꯝ꯭ꯕꯠꯝꯛ
লৈরম্বদগী,ꯂꯩꯔꯝ꯭ꯕꯗꯒꯤ
লৈরম্বদু,ꯂꯩꯔꯝ꯭ꯕꯗꯨ
লৈরম্বদুদদি,ꯂꯩꯔꯝ꯭ꯕꯗꯨꯗꯗꯤ
লৈরম্বনি,ꯂꯩꯔꯝ꯭ꯕꯅꯤ
লৈরম্বা,ꯂꯩꯔꯝ꯭ꯕꯥ
লৈরম্বী,ꯂꯩꯔꯝ꯭ꯕꯤ
লৈরম্বোইরে,ꯂꯩꯔꯝ꯭ꯕꯣꯢꯔꯦ
লৈরম্বোরে,ꯂꯩꯔꯝ꯭ꯕꯣꯔꯦ
লৈরম্ব্রা,ꯂꯩꯔꯝ꯭ꯕ꯭ꯔꯥ
লৈরম্মগা,ꯂꯩꯔꯝꯃꯒꯥ
লৈরম্মী,ꯂꯩꯔꯝꯃꯤ
লৈরম্মীঅদবুু,ꯂꯩꯔꯝꯃꯤꯑꯗꯕꯨꯨ
লৈরম্মীঅমসুং,ꯂꯩꯔꯝꯃꯤꯑꯝꯁꯨꯡ
লৈরম্মীবনো,ꯂꯩꯔꯝꯃꯤꯕꯅꯣ
লৈরম্মীবশিংদু,ꯂꯩꯔꯝꯃꯤꯕꯁꯤꯡꯗꯨ
লৈরম্মু,ꯂꯩꯔꯝꯃꯨ
লৈরম্মুদো,ꯂꯩꯔꯝꯃꯨꯗꯣ
লৈরম্মে,ꯂꯩꯔꯝꯃꯦ
লৈরম্মোই,ꯂꯩꯔꯝꯃꯣꯢ
লৈরম্লবদি,ꯂꯩꯔꯝ꯭ꯜꯕꯗꯤ
লৈরম্লবসু,ꯂꯩꯔꯝ꯭ꯜꯕꯁꯨ
লৈরম্লবা,ꯂꯩꯔꯝ꯭ꯜꯕꯥ
লৈরম্লিবা,ꯂꯩꯔꯝ꯭ꯜꯤꯕꯥ
লৈরম্লে,ꯂꯩꯔꯝ꯭ꯜꯦ
লৈরম্লেদো,ꯂꯩꯔꯝ꯭ꯜꯦꯗꯣ
লৈররোই,ꯂꯩꯔꯔꯣꯢ
লৈররোইদবা,ꯂꯩꯔꯔꯣꯢꯗꯕꯥ
লৈররোইদো,ꯂꯩꯔꯔꯣꯢꯗꯣ
লৈরশি,ꯂꯩꯔꯁꯤ
লৈরসি,ꯂꯩꯔꯁꯤ
লৈরাং,ꯂꯩꯔꯥꯡ
লৈরাংবী,ꯂꯩꯔꯥꯡꯕꯤ
লৈরাংবীগা,ꯂꯩꯔꯥꯡꯕꯤꯒꯥ
লৈরাংবীগী,ꯂꯩꯔꯥꯡꯕꯤꯒꯤ
লৈরাংবীনা,ꯂꯩꯔꯥꯡꯕꯤꯅꯥ
লৈরাই,ꯂꯩꯔꯥꯢ
লৈরাইগী,ꯂꯩꯔꯥꯢꯒꯤ
লৈরাইদা,ꯂꯩꯔꯥꯢꯗꯥ
লৈরাক,ꯂꯩꯔꯥꯛ
লৈরাম্মে,ꯂꯩꯔꯥꯝꯃꯦ
লৈরায়্দা,ꯂꯩꯔꯥꯢ꯭ꯗꯥ
লৈরি,ꯂꯩꯔꯤ
লৈরিঅদগুা,ꯂꯩꯔꯤꯑꯗꯒꯨꯥ
লৈরিঅমদি,ꯂꯩꯔꯤꯑꯝꯗꯤ
লৈরিঅমসুং,ꯂꯩꯔꯤꯑꯝꯁꯨꯡ
লৈরিক,ꯂꯩꯔꯤꯛ
লৈরিকমচা,ꯂꯩꯔꯤꯛꯝꯆꯥ
লৈরিক্পা,ꯂꯩꯔꯤꯛꯄꯥ
লৈরিক্পানা,ꯂꯩꯔꯤꯛꯄꯥꯅꯥ
লৈরিক্পাবু,ꯂꯩꯔꯤꯛꯄꯥꯕꯨ
লৈরিক্পাবুনি,ꯂꯩꯔꯤꯛꯄꯥꯕꯨꯅꯤ
লৈরিক্মমা,ꯂꯩꯔꯤꯛ꯭ꯝꯃꯥ
লৈরিক্মা,ꯂꯩꯔꯤꯛ꯭ꯝꯥ
লৈরিক্মানা,ꯂꯩꯔꯤꯛ꯭ꯝꯥꯅꯥ
লৈরিঙৈ,ꯂꯩꯔꯤꯉꯩ
লৈরিঙৈদা,ꯂꯩꯔꯤꯉꯩꯗꯥ
লৈরিঙৈদুদা,ꯂꯩꯔꯤꯉꯩꯗꯨꯗꯥ
লৈরিঙৈসিদা,ꯂꯩꯔꯤꯉꯩꯁꯤꯗꯥ
লৈরিব,ꯂꯩꯔꯤꯕ
লৈরিবগে,ꯂꯩꯔꯤꯕꯒꯦ
লৈরিবদি,ꯂꯩꯔꯤꯕꯗꯤ
লৈরিবদু,ꯂꯩꯔꯤꯕꯗꯨ
লৈরিবনা,ꯂꯩꯔꯤꯕꯅꯥ
লৈরিবনি,ꯂꯩꯔꯤꯕꯅꯤ
লৈরিবমখৈ,ꯂꯩꯔꯤꯕꯝꯈꯩ
লৈরিবশিং,ꯂꯩꯔꯤꯕꯁꯤꯡ
লৈরিবশিংগী,ꯂꯩꯔꯤꯕꯁꯤꯡꯒꯤ
লৈরিবশিংনসু,ꯂꯩꯔꯤꯕꯁꯤꯡꯅꯁꯨ
লৈরিবশিংনা,ꯂꯩꯔꯤꯕꯁꯤꯡꯅꯥ
লৈরিবসি,ꯂꯩꯔꯤꯕꯁꯤ
লৈরিবসিদা,ꯂꯩꯔꯤꯕꯁꯤꯗꯥ
লৈরিবা,ꯂꯩꯔꯤꯕꯥ
লৈরিবাা,ꯂꯩꯔꯤꯕꯥꯥ
লৈরিবী,ꯂꯩꯔꯤꯕꯤ
লৈরিব্রা,ꯂꯩꯔꯤꯕ꯭ꯔꯥ
লৈরিরাজ্যগী,ꯂꯩꯔꯤꯔꯥꯖ꯭ꯢꯒꯤ
লৈরিসিদি,ꯂꯩꯔꯤꯁꯤꯗꯤ
লৈরিহায়নসু,ꯂꯩꯔꯤꯍꯥꯢꯟꯁꯨ
লৈরীদা,ꯂꯩꯔꯤꯗꯥ
লৈরুগদৌরিবা,ꯂꯩꯔꯨꯒꯗꯧꯔꯤꯕꯥ
লৈরুনবা,ꯂꯩꯔꯨꯟꯕꯥ
লৈরুবা,ꯂꯩꯔꯨꯕꯥ
লৈরুরবনি,ꯂꯩꯔꯨꯔꯕꯅꯤ
লৈরুরবা,ꯂꯩꯔꯨꯔꯕꯥ
লৈরুরবোইরে,ꯂꯩꯔꯨꯔꯕꯣꯢꯔꯦ
লৈরুরে,ꯂꯩꯔꯨꯔꯦ
লৈরুরো,ꯂꯩꯔꯨꯔꯣ
লৈরে,ꯂꯩꯔꯦ
লৈরেদনা,ꯂꯩꯔꯦꯗꯅꯥ
লৈরেদো,ꯂꯩꯔꯦꯗꯣ
লৈরেন্না,ꯂꯩꯔꯦꯟꯅꯥ
লৈরেহায়খি,ꯂꯩꯔꯦꯍꯥꯢꯈꯤ
লৈরেহায়না,ꯂꯩꯔꯦꯍꯥꯢꯅꯥ
লৈরো,ꯂꯩꯔꯣ
লৈরোংথেল,ꯂꯩꯔꯣꯡꯊꯦꯜ
লৈরোই,ꯂꯩꯔꯣꯢ
লৈরোইদবনি,ꯂꯩꯔꯣꯢꯗꯕꯅꯤ
লৈরোকো,ꯂꯩꯔꯣꯀꯣ
লৈরোলাউ,ꯂꯩꯔꯣꯂꯥꯎ
লৈরৌ,ꯂꯩꯔꯧ
লৈলকায়,ꯂꯩꯜꯀꯥꯢ
লৈলকায়দগী,ꯂꯩꯜꯀꯥꯢꯗꯒꯤ
লৈলনদে,ꯂꯩꯜꯟꯗꯦ
লৈলননা,ꯂꯩꯜꯟꯅꯥ
লৈলফম,ꯂꯩꯜꯐꯝ
লৈলবাকশিংদগী,ꯂꯩꯜꯕꯥꯛꯁꯤꯡꯗꯒꯤ
লৈলরিবা,ꯂꯩꯜꯔꯤꯕꯥ
লৈলহল্লবতদা,ꯂꯩꯜꯜꯂꯕꯇꯗꯥ
লৈশা,ꯂꯩꯁꯥ
লৈশাংথেম,ꯂꯩꯁꯥꯡꯊꯦꯝ
লৈশাংথেমদগী,ꯂꯩꯁꯥꯡꯊꯦꯝꯗꯒꯤ
লৈশাংথেমনা,ꯂꯩꯁꯥꯡꯊꯦꯝꯅꯥ
লৈশাংবম,ꯂꯩꯁꯥꯡꯕꯝ
লৈশাবিদুম,ꯂꯩꯁꯥꯕꯤꯗꯨꯝ
লৈশাবী,ꯂꯩꯁꯥꯕꯤ
লৈশাবীদুগী,ꯂꯩꯁꯥꯕꯤꯗꯨꯒꯤ
লৈশাবীদুদা,ꯂꯩꯁꯥꯕꯤꯗꯨꯗꯥ
লৈশাবীদুম,ꯂꯩꯁꯥꯕꯤꯗꯨꯝ
লৈশাবীশিংদো,ꯂꯩꯁꯥꯕꯤꯁꯤꯡꯗꯣ
লৈশাবীসিবু,ꯂꯩꯁꯥꯕꯤꯁꯤꯕꯨ
লৈশারিঙৈদগী,ꯂꯩꯁꯥꯔꯤꯉꯩꯗꯒꯤ
লৈশি,ꯂꯩꯁꯤ
লৈশিং,ꯂꯩꯁꯤꯡ
লৈশিংসু,ꯂꯩꯁꯤꯡꯁꯨ
লৈশিও,ꯂꯩꯁꯤꯑꯣ
লৈশিওনা,ꯂꯩꯁꯤꯑꯣꯅꯥ
লৈশিনখি,ꯂꯩꯁꯤꯟꯈꯤ
লৈশিনখিবনি,ꯂꯩꯁꯤꯟꯈꯤꯕꯅꯤ
লৈশিনগনি,ꯂꯩꯁꯤꯟꯒꯅꯤ
লৈশিনদনুা,ꯂꯩꯁꯤꯟꯗꯅꯨꯥ
লৈশিনদা,ꯂꯩꯁꯤꯟꯗꯥ
লৈশিনবগা,ꯂꯩꯁꯤꯟꯕꯒꯥ
লৈশিনবগী,ꯂꯩꯁꯤꯟꯕꯒꯤ
লৈশিনবদা,ꯂꯩꯁꯤꯟꯕꯗꯥ
লৈশিনবা,ꯂꯩꯁꯤꯟꯕꯥ
লৈশিন্দনুা,ꯂꯩꯁꯤꯟ꯭ꯗꯅꯨꯥ
লৈশিন্দুনা,ꯂꯩꯁꯤꯟ꯭ꯗꯨꯅꯥ
লৈশিন্নবগী,ꯂꯩꯁꯤꯟꯅꯕꯒꯤ
লৈশিন্নবগীদমক,ꯂꯩꯁꯤꯟꯅꯕꯒꯤꯗꯝꯛ
লৈশিন্নবসু,ꯂꯩꯁꯤꯟꯅꯕꯁꯨ
লৈশিন্নবা,ꯂꯩꯁꯤꯟꯅꯕꯥ
লৈশিফুং,ꯂꯩꯁꯤꯐꯨꯡ
লৈশিফুংদা,ꯂꯩꯁꯤꯐꯨꯡꯗꯥ
লৈশিল্লগা,ꯂꯩꯁꯤꯜꯂꯒꯥ
লৈশিল্লবা,ꯂꯩꯁꯤꯜꯂꯕꯥ
লৈশিল্লি,ꯂꯩꯁꯤꯜꯂꯤ
লৈশিল্লিবা,ꯂꯩꯁꯤꯜꯂꯤꯕꯥ
লৈশিল্লে,ꯂꯩꯁꯤꯜꯂꯦ
লৈশু,ꯂꯩꯁꯨ
লৈশেম্বদা,ꯂꯩꯁꯦꯝ꯭ꯕꯗꯥ
লৈশেম্বনসু,ꯂꯩꯁꯦꯝ꯭ꯕꯟꯁꯨ
লৈশেম্বনা,ꯂꯩꯁꯦꯝ꯭ꯕꯅꯥ
লৈশেম্বম,ꯂꯩꯁꯦꯝ꯭ꯕꯝ
লৈশেম্বা,ꯂꯩꯁꯦꯝ꯭ꯕꯥ
লৈসিও,ꯂꯩꯁꯤꯑꯣ
লৈসিগে,ꯂꯩꯁꯤꯒꯦ
লৈসেম্বা,ꯂꯩꯁꯦꯝ꯭ꯕꯥ
লৈহনখিদবা,ꯂꯩꯟꯈꯤꯗꯕꯥ
লৈহনগদগে,ꯂꯩꯟꯒꯗꯒꯦ
লৈহনগদবনি,ꯂꯩꯟꯒꯗꯕꯅꯤ
লৈহনগদবা,ꯂꯩꯟꯒꯗꯕꯥ
লৈহনগনি,ꯂꯩꯟꯒꯅꯤ
লৈহনদনবগী,ꯂꯩꯟꯗꯟꯕꯒꯤ
লৈহনদনবা,ꯂꯩꯟꯗꯟꯕꯥ
লৈহনদনুা,ꯂꯩꯟꯗꯅꯨꯥ
লৈহনদ্রে,ꯂꯩꯟꯗ꯭ꯔꯦ
লৈহনবগী,ꯂꯩꯟꯕꯒꯤ
লৈহনবতা,ꯂꯩꯟꯕꯇꯥ
লৈহনবদা,ꯂꯩꯟꯕꯗꯥ
লৈহনবনি,ꯂꯩꯟꯕꯅꯤ
লৈহনবসি,ꯂꯩꯟꯕꯁꯤ
লৈহনবা,ꯂꯩꯟꯕꯥ
লৈহনসি,ꯂꯩꯟꯁꯤ
লৈহন্দনবগী,ꯂꯩꯟ꯭ꯗꯟꯕꯒꯤ
লৈহন্দনবসু,ꯂꯩꯟ꯭ꯗꯟꯕꯁꯨ
লৈহন্দনবা,ꯂꯩꯟ꯭ꯗꯟꯕꯥ
লৈহন্দনা,ꯂꯩꯟ꯭ꯗꯅꯥ
লৈহন্দনুা,ꯂꯩꯟ꯭ꯗꯅꯨꯥ
লৈহন্দবা,ꯂꯩꯟ꯭ꯗꯕꯥ
লৈহন্ননবা,ꯂꯩꯟꯅꯟꯕꯥ
লৈহন্নবগী,ꯂꯩꯟꯅꯕꯒꯤ
লৈহন্নবগীদমক,ꯂꯩꯟꯅꯕꯒꯤꯗꯝꯛ
লৈহন্নবগীদমকনি,ꯂꯩꯟꯅꯕꯒꯤꯗꯝꯛꯅꯤ
লৈহন্নবসু,ꯂꯩꯟꯅꯕꯁꯨ
লৈহন্নবা,ꯂꯩꯟꯅꯕꯥ
লৈহন্না,ꯂꯩꯟꯅꯥ
লৈহল্লগনি,ꯂꯩꯜꯂꯒꯅꯤ
লৈহল্লরোই,ꯂꯩꯜꯂꯔꯣꯢ
লৈহল্লি,ꯂꯩꯜꯂꯤ
লৈহল্লে,ꯂꯩꯜꯂꯦ
লৈহল্লোই,ꯂꯩꯜꯂꯣꯢ
লৈহল্লোইদবনি,ꯂꯩꯜꯂꯣꯢꯗꯕꯅꯤ
লৈহাউ,ꯂꯩꯍꯥꯎ
লৈহাও,ꯂꯩꯍꯥꯎ
লৈহাওগী,ꯂꯩꯍꯥꯎꯒꯤ
লৈহাওথাবম,ꯂꯩꯍꯥꯎꯊꯥꯕꯝ
লৈহাওদগী,ꯂꯩꯍꯥꯎꯗꯒꯤ
লৈহাওদা,ꯂꯩꯍꯥꯎꯗꯥ
লৈহায়খি,ꯂꯩꯍꯥꯢꯈꯤ
লৈহায়নসু,ꯂꯩꯍꯥꯢꯟꯁꯨ
লৈহায়না,ꯂꯩꯍꯥꯢꯅꯥ
লৈহায়বদসুু,ꯂꯩꯍꯥꯢꯕꯗꯁꯨꯨ
লৈহেক্নরুরে,ꯂꯩꯍꯦꯛ꯭ꯟꯔꯨꯔꯦ
লৈহৌ,ꯂꯩꯍꯧ
লৈহৌখিগে,ꯂꯩꯍꯧꯈꯤꯒꯦ
লৈহৌগদগে,ꯂꯩꯍꯧꯒꯗꯒꯦ
লৈহৌগনি,ꯂꯩꯍꯧꯒꯅꯤ
লৈহৌদনবসু,ꯂꯩꯍꯧꯗꯟꯕꯁꯨ
লৈহৌদনবা,ꯂꯩꯍꯧꯗꯟꯕꯥ
লৈহৌদবদগী,ꯂꯩꯍꯧꯗꯕꯗꯒꯤ
লৈহৌনবগীদমক,ꯂꯩꯍꯧꯟꯕꯒꯤꯗꯝꯛ
লৈহৌনবা,ꯂꯩꯍꯧꯟꯕꯥ
লৈহৌবা,ꯂꯩꯍꯧꯕꯥ
লৈহৌবোইরে,ꯂꯩꯍꯧꯕꯣꯢꯔꯦ
লৈহৌরগদবা,ꯂꯩꯍꯧꯔꯒꯗꯕꯥ
লৈহৌরগনি,ꯂꯩꯍꯧꯔꯒꯅꯤ
লৈহৌরবা,ꯂꯩꯍꯧꯔꯕꯥ
লৈহৌরি,ꯂꯩꯍꯧꯔꯤ
লৈহৌরিবা,ꯂꯩꯍꯧꯔꯤꯕꯥ
লৈহৌরে,ꯂꯩꯍꯧꯔꯦ
লৈয়ে,ꯂꯩꯌꯦ
লো,ꯂꯣ
লোং,ꯂꯣꯡ
লোংই,ꯂꯣꯡꯏ
লোংকাউদা,ꯂꯣꯡꯀꯥꯎꯗꯥ
লোংখত্তুনা,ꯂꯣꯡꯈꯠꯇꯨꯅꯥ
লোংখুলি,ꯂꯣꯡꯈꯨꯂꯤ
লোংখোন,ꯂꯣꯡꯈꯣꯟ
লোংখোন্,ꯂꯣꯡꯈꯣꯟ
লোংখোন্দুনা,ꯂꯣꯡꯈꯣꯟ꯭ꯗꯨꯅꯥ
লোংখোন্বী,ꯂꯣꯡꯈꯣꯟ꯭ꯕꯤ
লোংগেৱালা,ꯂꯣꯡꯒꯦꯋꯥꯂꯥ
লোংগেৱালাদা,ꯂꯣꯡꯒꯦꯋꯥꯂꯥꯗꯥ
লোংগ্রীগী,ꯂꯣꯡꯒ꯭ꯔꯤꯒꯤ
লোংচাই,ꯂꯣꯡꯆꯥꯢ
লোংজম,ꯂꯣꯡꯖꯝ
লোংজাং,ꯂꯣꯡꯖꯥꯡ
লোংজাংদা,ꯂꯣꯡꯖꯥꯡꯗꯥ
লোংদিং,ꯂꯣꯡꯗꯤꯡ
লোংদু,ꯂꯣꯡꯗꯨ
লোংনা,ꯂꯣꯡꯅꯥ
লোংবা,ꯂꯣꯡꯕꯥ
লোংমাই,ꯂꯣꯡꯃꯥꯢ
লোংমাইদা,ꯂꯣꯡꯃꯥꯢꯗꯥ
লোংমাইনা,ꯂꯣꯡꯃꯥꯢꯅꯥ
লোংলেং,ꯂꯣꯡꯂꯦꯡ
লোংলেংদা,ꯂꯣꯡꯂꯦꯡꯗꯥ
লোংলেনদগীনি,ꯂꯣꯡꯂꯦꯟꯗꯒꯤꯅꯤ
লোংসাই,ꯂꯣꯡꯁꯥꯢ
লোংয়ো,ꯂꯣꯡꯌꯣ
লোই,ꯂꯣꯢ
লোইকাবগী,ꯂꯣꯢꯀꯥꯕꯒꯤ
লোইকূম,ꯂꯣꯢꯀꯨꯝ
লোইকূম্,ꯂꯣꯢꯀꯨꯝ
লোইখি,ꯂꯣꯢꯈꯤ
লোইখিদৌরে,ꯂꯣꯢꯈꯤꯗꯧꯔꯦ
লোইখিবগা,ꯂꯣꯢꯈꯤꯕꯒꯥ
লোইখিবদগী,ꯂꯣꯢꯈꯤꯕꯗꯒꯤ
লোইখিবা,ꯂꯣꯢꯈꯤꯕꯥ
লোইখ্রবসু,ꯂꯣꯢꯈ꯭ꯔꯕꯁꯨ
লোইখ্রবা,ꯂꯣꯢꯈ꯭ꯔꯕꯥ
লোইখ্রবোইরে,ꯂꯣꯢꯈ꯭ꯔꯕꯣꯢꯔꯦ
লোইখ্রে,ꯂꯣꯢꯈ꯭ꯔꯦ
লোইগদবনি,ꯂꯣꯢꯒꯗꯕꯅꯤ
লোইগদবা,ꯂꯣꯢꯒꯗꯕꯥ
লোইগনি,ꯂꯣꯢꯒꯅꯤ
লোইজরে,ꯂꯣꯢꯖꯔꯦ
লোইজিং,ꯂꯣꯢꯖꯤꯡ
লোইট,ꯂꯣꯢꯠ
লোইতাং,ꯂꯣꯢꯇꯥꯡ
লোইতাংখুনৌ,ꯂꯣꯢꯇꯥꯡꯈꯨꯅꯧ
লোইতোংবম,ꯂꯣꯢꯇꯣꯡꯕꯝ
